State,SKU,Range,Category,Description 1,Description 2,Description 3,Description 4,Country of Origin,Yarn Type,,Construction,Care Instructions,On Hand,Size,Weight per Sq Meter,Ticketed Price,Discount,Sell Price,Swatch jpg,Side Shot Jpg,Lifestyle Jpg,
Q,AMO.1206.80.253,AMORE                                                       ,Modern                                                           ,Amore is a range of bright reds and yellows. Superb quality with a beautiful finish; this range is a range you will simply fall in love with.                                                                                                             ,Heat set polypropylene frise; machine made.                                                                                                                                                                                                               ,Non-shedding; highly stain resistant; durable; tight weave; soft under foot; rich colour pallete; colour fast; antistatic and easy to clean                                                                                                               ,                                                                                                                                                                                                                                                          ,Turkey     ,Heat set polypropylene frise                                     ,                                                                 ,Machine made        ,Regular vacuuming required. Do not use power or rotary head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                      ,2,240cm x 350cm        240,2.55,999,20,799,AMO_1206_80_V,AMO_1206_80_S,AMO_1206_80_L, 
Q,LAN.1007.54.200,LANDEN                                                      ,Outdoor                                                          ,This is our natural look outdoor range.  Designed for both indoor and outdoor; this range is stylish and timeless.  Landen has the look and feel of nautral fibres with the durability of synthetics.                                                     ,heatset polypropylene; machine made                                                                                                                                                                                                                       ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and easy to clean                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Heat Set Polypropylene Blend                                     ,                                                                 ,MACHINE MADE        ,Regular vacuuming required. Do not use power or rotatory head vacuum. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                             ,7,200cm x 280cm        200,1.7,645,20,516,LAN_1007_54_V,LAN_1007_54_S,LAN_1007_54_L, 
Q,LAN.1530.54.120,LANDEN                                                      ,Outdoor                                                          ,This is our natural look outdoor range.  Designed for both indoor and outdoor; this range is stylish and timeless.  Landen has the look and feel of nautral fibres with the durability of synthetics.                                                     ,heatset polypropylene; machine made                                                                                                                                                                                                                       ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and easy to clean                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Heat Set Polypropylene Blend                                     ,                                                                 ,MACHINE MADE        ,Regular vacuuming required. Do not use power or rotatory head vacuum. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                             ,8,120cm x 170cm        120,1.7,235,20,188,LAN_1530_54_V,LAN_1530_54_S,LAN_1530_54_L, 
Q,LAN.1530.54.160,LANDEN                                                      ,Outdoor                                                          ,This is our natural look outdoor range.  Designed for both indoor and outdoor; this range is stylish and timeless.  Landen has the look and feel of nautral fibres with the durability of synthetics.                                                     ,heatset polypropylene; machine made                                                                                                                                                                                                                       ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and easy to clean                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Heat Set Polypropylene Blend                                     ,                                                                 ,MACHINE MADE        ,Regular vacuuming required. Do not use power or rotatory head vacuum. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                             ,5,160cm x 230cm        160,1.7,425,20,340,LAN_1530_54_V,LAN_1530_54_S,LAN_1530_54_L, 
Q,LAN.1530.54.200,LANDEN                                                      ,Outdoor                                                          ,This is our natural look outdoor range.  Designed for both indoor and outdoor; this range is stylish and timeless.  Landen has the look and feel of nautral fibres with the durability of synthetics.                                                     ,heatset polypropylene; machine made                                                                                                                                                                                                                       ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and easy to clean                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Heat Set Polypropylene Blend                                     ,                                                                 ,MACHINE MADE        ,Regular vacuuming required. Do not use power or rotatory head vacuum. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                             ,1,200cm x 280cm        200,1.7,645,20,516,LAN_1530_54_V,LAN_1530_54_S,LAN_1530_54_L, 
Q,LAN.1989.54.120,LANDEN                                                      ,Outdoor                                                          ,This is our natural look outdoor range.  Designed for both indoor and outdoor; this range is stylish and timeless.  Landen has the look and feel of nautral fibres with the durability of synthetics.                                                     ,heatset polypropylene; machine made                                                                                                                                                                                                                       ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and easy to clean                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Heat Set Polypropylene Blend                                     ,                                                                 ,MACHINE MADE        ,Regular vacuuming required. Do not use power or rotatory head vacuum. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                             ,5,120cm x 170cm        120,1.7,235,20,188,LAN_1989_54_V,LAN_1989_54_S,LAN_1989_54_L, 
Q,LAN.1989.54.160,LANDEN                                                      ,Outdoor                                                          ,This is our natural look outdoor range.  Designed for both indoor and outdoor; this range is stylish and timeless.  Landen has the look and feel of nautral fibres with the durability of synthetics.                                                     ,heatset polypropylene; machine made                                                                                                                                                                                                                       ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and easy to clean                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Heat Set Polypropylene Blend                                     ,                                                                 ,MACHINE MADE        ,Regular vacuuming required. Do not use power or rotatory head vacuum. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                             ,3,160cm x 230cm        160,1.7,425,20,340,LAN_1989_54_V,LAN_1989_54_S,LAN_1989_54_L, 
Q,LAN.1989.54.200,LANDEN                                                      ,Outdoor                                                          ,This is our natural look outdoor range.  Designed for both indoor and outdoor; this range is stylish and timeless.  Landen has the look and feel of nautral fibres with the durability of synthetics.                                                     ,heatset polypropylene; machine made                                                                                                                                                                                                                       ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and easy to clean                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Heat Set Polypropylene Blend                                     ,                                                                 ,MACHINE MADE        ,Regular vacuuming required. Do not use power or rotatory head vacuum. Professional cleaning recommended. Any spills should be blotted up immediately. Keep out of direct sunlight.                                                                             ,2,200cm x 280cm        200,1.7,645,20,516,LAN_1989_54_V,LAN_1989_54_S,LAN_1989_54_L, 
Q,LAU.1001.40.120,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,6,120cm x 170cm        120,5,420,20,336,LAU_1001_40_V,LAU_1001_40_S,LAU_1001_40_L, 
Q,LAU.1001.40.160,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,6,160cm x 230cm        160,5,749,20,599,LAU_1001_40_V,LAU_1001_40_S,LAU_1001_40_L, 
Q,LAU.1001.40.241,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,1,240cm x 330cm        240,5,1625,20,1300,LAU_1001_40_V,LAU_1001_40_S,LAU_1001_40_L, 
Q,LAU.1001.45.120,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,5,120cm x 170cm        120,5,420,20,336,LAU_1001_45_V,LAU_1001_45_S,LAU_1001_45_L, 
Q,LAU.1001.45.160,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,8,160cm x 230cm        160,5,749,20,599,LAU_1001_45_V,LAU_1001_45_S,LAU_1001_45_L, 
Q,LAU.1001.45.201,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,5,200cm x 290cm        200,5,1189,20,951,LAU_1001_45_V,LAU_1001_45_S,LAU_1001_45_L, 
Q,LAU.1001.45.241,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,2,240cm x 330cm        240,5,1625,20,1300,LAU_1001_45_V,LAU_1001_45_S,LAU_1001_45_L, 
Q,LAU.1002.40.120,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,5,120cm x 170cm        120,5,420,20,336,LAU_1002_40_V,LAU_1002_40_S,LAU_1002_40_L, 
Q,LAU.1002.40.160,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,6,160cm x 230cm        160,5,749,20,599,LAU_1002_40_V,LAU_1002_40_S,LAU_1002_40_L, 
Q,LAU.1002.40.201,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,3,200cm x 290cm        200,5,1189,20,951,LAU_1002_40_V,LAU_1002_40_S,LAU_1002_40_L, 
Q,LAU.1002.40.241,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,1,240cm x 330cm        240,5,1625,20,1300,LAU_1002_40_V,LAU_1002_40_S,LAU_1002_40_L, 
Q,LAU.1002.45.120,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,6,120cm x 170cm        120,5,420,20,336,LAU_1002_45_V,LAU_1002_45_S,LAU_1002_45_L, 
Q,LAU.1002.45.160,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,10,160cm x 230cm        160,5,749,20,599,LAU_1002_45_V,LAU_1002_45_S,LAU_1002_45_L, 
Q,LAU.1002.45.201,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,8,200cm x 290cm        200,5,1189,20,951,LAU_1002_45_V,LAU_1002_45_S,LAU_1002_45_L, 
Q,LAU.1002.45.241,LAUREL                                                      ,Modern                                                           ,This is a pure wool range that would suit any style of house. In a popular colour palette this range features classic stripes and boarder patterns that will compliment any room.                                                                         ,100% wool; hand tufted                                                                                                                                                                                                                                    ,Everyone is unique; naturally resilient; dense pile; hard wearing; easy to clean; long life                                                                                                                                                               ,                                                                                                                                                                                                                                                          ,INDIA      ,100% Wool                                                        ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,HAND TUFTED; HAND CA,Regular vacuuming required. Professional cleaning recommended. Any spills should be blotted up immediately. Do not pull at fibres. Keep out of direct sunlight. Shedding is a natural feature of spun products (wool). Do not use rotary or power head vacuum. ,2,240cm x 330cm        240,5,1625,20,1300,LAU_1002_45_V,LAU_1002_45_S,LAU_1002_45_L, 
Q,LAY.1080.54.160,LAYTON                                                      ,Outdoor                                                          ,In steely greys and earthy browns this outdoor range has options to suit any home. This durable and easy to maintain range will add class to any patioarea.                                                                                               ,Polypropylene; machine made                                                                                                                                                                                                                               ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and eay to clean.                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Polypropylene                                                    ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,MACHINE MADE        ,Regular vacuumining required. Do not use power or rotatory head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immedaitely. Keep out of direct sunlight.                                                                  ,3,160cm x 230cm        160,1.3,299,20,239,LAY_1080_54_V,LAY_1080_54_S,LAY_1080_54_L, 
Q,LAY.1080.54.200,LAYTON                                                      ,Outdoor                                                          ,In steely greys and earthy browns this outdoor range has options to suit any home. This durable and easy to maintain range will add class to any patioarea.                                                                                               ,Polypropylene; machine made                                                                                                                                                                                                                               ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and eay to clean.                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Polypropylene                                                    ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,MACHINE MADE        ,Regular vacuumining required. Do not use power or rotatory head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immedaitely. Keep out of direct sunlight.                                                                  ,1,200cm x 280cm        200,1.3,450,20,360,LAY_1080_54_V,LAY_1080_54_S,LAY_1080_54_L, 
Q,LAY.1080.54.241,LAYTON                                                      ,Outdoor                                                          ,In steely greys and earthy browns this outdoor range has options to suit any home. This durable and easy to maintain range will add class to any patioarea.                                                                                               ,Polypropylene; machine made                                                                                                                                                                                                                               ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and eay to clean.                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Polypropylene                                                    ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,MACHINE MADE        ,Regular vacuumining required. Do not use power or rotatory head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immedaitely. Keep out of direct sunlight.                                                                  ,14,240cm x 330cm        240,1.3,635,20,508,LAY_1080_54_V,LAY_1080_54_S,LAY_1080_54_L, 
Q,LAY.1080.55.200,LAYTON                                                      ,Outdoor                                                          ,In steely greys and earthy browns this outdoor range has options to suit any home. This durable and easy to maintain range will add class to any patioarea.                                                                                               ,Polypropylene; machine made                                                                                                                                                                                                                               ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and eay to clean.                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Polypropylene                                                    ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,MACHINE MADE        ,Regular vacuumining required. Do not use power or rotatory head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immedaitely. Keep out of direct sunlight.                                                                  ,2,200cm x 280cm        200,1.3,450,20,360,LAY_1080_55_V,LAY_1080_55_S,LAY_1080_55_L, 
Q,LAY.1080.55.241,LAYTON                                                      ,Outdoor                                                          ,In steely greys and earthy browns this outdoor range has options to suit any home. This durable and easy to maintain range will add class to any patioarea.                                                                                               ,Polypropylene; machine made                                                                                                                                                                                                                               ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and eay to clean.                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Polypropylene                                                    ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,MACHINE MADE        ,Regular vacuumining required. Do not use power or rotatory head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immedaitely. Keep out of direct sunlight.                                                                  ,9,240cm x 330cm        240,1.3,635,20,508,LAY_1080_55_V,LAY_1080_55_S,LAY_1080_55_L, 
Q,LAY.1085.54.120,LAYTON                                                      ,Outdoor                                                          ,In steely greys and earthy browns this outdoor range has options to suit any home. This durable and easy to maintain range will add class to any patioarea.                                                                                               ,Polypropylene; machine made                                                                                                                                                                                                                               ,Non shedding; highly stain resistant; durable; tight flat weave; soft under foot; colourfast; antistatic; UV treated and eay to clean.                                                                                                                    ,                                                                                                                                                                                                                                                          ,EGYPT      ,Polypropylene                                                    ,~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~,MACHINE MADE        ,Regular vacuumining required. Do not use power or rotatory head vacuum cleaners. Professional cleaning recommended. Any spills should be blotted up immedaitely. Keep out of direct sunlight.                                                                  ,1,120cm x 170cm        120,1.3,165,20,132,LAY_1085_54_V,LAY_1085_54_S,LAY_1085_54_L, 
